"source_path","doc_kind","namespace_or_section","target_path","notes"
"docs/md/GTA/ScriptCommandEventArgs.md","type-page","GTA","docs/reference/gta/script-command-event-args.md","Keep as a standalone generated type reference page."
"docs/md/GTA/ScriptCommandEventArgs.ParameterCount.md","type-member","GTA","docs/reference/gta/script-command-event-args.md","Fold member page ParameterCount into the owning type reference page."
"docs/md/GTA/ScriptCommandEventArgs.Parameters.md","type-member","GTA","docs/reference/gta/script-command-event-args.md","Fold member page Parameters into the owning type reference page."
"docs/md/GTA/ScriptCommandEventArgs.sender.md","type-member","GTA","docs/reference/gta/script-command-event-args.md","Fold member page sender into the owning type reference page."
"docs/md/GTA/ScriptCommandEventArgs.ToString.md","type-member","GTA","docs/reference/gta/script-command-event-args.md","Fold member page ToString into the owning type reference page."
"docs/md/GTA/ScriptCommandEventArgsMembers.md","type-member-list","GTA","docs/reference/gta/script-command-event-args.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/ScriptCommandEventArgsMethods.md","type-member-list","GTA","docs/reference/gta/script-command-event-args.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/ScriptCommandEventArgsProperties.md","type-member-list","GTA","docs/reference/gta/script-command-event-args.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/ScriptCommandEventHandler.md","type-page","GTA","docs/reference/gta/script-command-event-handler.md","Keep as a standalone generated type reference page."
"docs/md/GTA/ScriptConstructor1.md","type-constructor","GTA","docs/reference/gta/script.md","Merge constructor details into the owning type reference page."
"docs/md/GTA/ScriptedFire.Delete.md","type-member","GTA","docs/reference/gta/scripted-fire.md","Fold member page Delete into the owning type reference page."
"docs/md/GTA/ScriptedFire.md","type-page","GTA","docs/reference/gta/scripted-fire.md","Keep as a standalone generated type reference page."
"docs/md/GTA/ScriptedFire.Position.md","type-member","GTA","docs/reference/gta/scripted-fire.md","Fold member page Position into the owning type reference page."
"docs/md/GTA/ScriptedFireMembers.md","type-member-list","GTA","docs/reference/gta/scripted-fire.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/ScriptedFireMethods.md","type-member-list","GTA","docs/reference/gta/scripted-fire.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/ScriptedFireProperties.md","type-member-list","GTA","docs/reference/gta/scripted-fire.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/ScriptEvents.md","type-member-list","GTA","docs/reference/gta/script.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/ScriptMembers.md","type-member-list","GTA","docs/reference/gta/script.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/ScriptMethods.md","type-member-list","GTA","docs/reference/gta/script.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/ScriptProperties.md","type-member-list","GTA","docs/reference/gta/script.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/SerializableEventArgs.md","type-page","GTA","docs/reference/gta/serializable-event-args.md","Keep as a standalone generated type reference page."
"docs/md/GTA/SerializableEventArgsConstructor1.md","type-constructor","GTA","docs/reference/gta/serializable-event-args.md","Merge constructor details into the owning type reference page."
"docs/md/GTA/SerializableEventArgsHierarchy.md","type-hierarchy","GTA","docs/reference/gta/serializable-event-args.md","Fold the hierarchy content into the owning type reference page."
"docs/md/GTA/SerializableEventArgsMembers.md","type-member-list","GTA","docs/reference/gta/serializable-event-args.md","Consolidate list-style member inventory into the owning type reference page."
"docs/md/GTA/SerializableEventHandler.md","type-page","GTA","docs/reference/gta/serializable-event-handler.md","Keep as a standalone generated type reference page."
"docs/md/GTA/SettingsFile.Clear.md","type-member","GTA","docs/reference/gta/settings-file.md","Fold member page Clear into the owning type reference page."
"docs/md/GTA/SettingsFile.Dispose_overload_1.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the Dispose overload detail into the owning type page."
"docs/md/GTA/SettingsFile.Dispose_overload_2.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the Dispose overload detail into the owning type page."
"docs/md/GTA/SettingsFile.Dispose_overloads.md","member-overload-list","GTA","docs/reference/gta/settings-file.md","Collapse the Dispose overload summary into the owning type page."
"docs/md/GTA/SettingsFile.Filename.md","type-member","GTA","docs/reference/gta/settings-file.md","Fold member page Filename into the owning type reference page."
"docs/md/GTA/SettingsFile.Finalize.md","type-member","GTA","docs/reference/gta/settings-file.md","Fold member page Finalize into the owning type reference page."
"docs/md/GTA/SettingsFile.GetCategoryNames.md","type-member","GTA","docs/reference/gta/settings-file.md","Fold member page GetCategoryNames into the owning type reference page."
"docs/md/GTA/SettingsFile.GetValueBool_overload_1.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueBool overload detail into the owning type page."
"docs/md/GTA/SettingsFile.GetValueBool_overload_2.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueBool overload detail into the owning type page."
"docs/md/GTA/SettingsFile.GetValueBool_overloads.md","member-overload-list","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueBool overload summary into the owning type page."
"docs/md/GTA/SettingsFile.GetValueFloat_overload_1.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueFloat overload detail into the owning type page."
"docs/md/GTA/SettingsFile.GetValueFloat_overload_2.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueFloat overload detail into the owning type page."
"docs/md/GTA/SettingsFile.GetValueFloat_overloads.md","member-overload-list","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueFloat overload summary into the owning type page."
"docs/md/GTA/SettingsFile.GetValueInteger_overload_1.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueInteger overload detail into the owning type page."
"docs/md/GTA/SettingsFile.GetValueInteger_overload_2.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueInteger overload detail into the owning type page."
"docs/md/GTA/SettingsFile.GetValueInteger_overloads.md","member-overload-list","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueInteger overload summary into the owning type page."
"docs/md/GTA/SettingsFile.GetValueKey_overload_1.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueKey overload detail into the owning type page."
"docs/md/GTA/SettingsFile.GetValueKey_overload_2.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueKey overload detail into the owning type page."
"docs/md/GTA/SettingsFile.GetValueKey_overloads.md","member-overload-list","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueKey overload summary into the owning type page."
"docs/md/GTA/SettingsFile.GetValueModel_overload_1.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueModel overload detail into the owning type page."
"docs/md/GTA/SettingsFile.GetValueModel_overload_2.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueModel overload detail into the owning type page."
"docs/md/GTA/SettingsFile.GetValueModel_overload_3.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueModel overload detail into the owning type page."
"docs/md/GTA/SettingsFile.GetValueModel_overload_4.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueModel overload detail into the owning type page."
"docs/md/GTA/SettingsFile.GetValueModel_overloads.md","member-overload-list","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueModel overload summary into the owning type page."
"docs/md/GTA/SettingsFile.GetValueNames_overload_1.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueNames overload detail into the owning type page."
"docs/md/GTA/SettingsFile.GetValueNames_overload_2.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueNames overload detail into the owning type page."
"docs/md/GTA/SettingsFile.GetValueNames_overloads.md","member-overload-list","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueNames overload summary into the owning type page."
"docs/md/GTA/SettingsFile.GetValueString_overload_1.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueString overload detail into the owning type page."
"docs/md/GTA/SettingsFile.GetValueString_overload_2.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueString overload detail into the owning type page."
"docs/md/GTA/SettingsFile.GetValueString_overload_3.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueString overload detail into the owning type page."
"docs/md/GTA/SettingsFile.GetValueString_overloads.md","member-overload-list","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueString overload summary into the owning type page."
"docs/md/GTA/SettingsFile.GetValueVector3_overload_1.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueVector3 overload detail into the owning type page."
"docs/md/GTA/SettingsFile.GetValueVector3_overload_2.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueVector3 overload detail into the owning type page."
"docs/md/GTA/SettingsFile.GetValueVector3_overload_3.md","member-overload","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueVector3 overload detail into the owning type page."
"docs/md/GTA/SettingsFile.GetValueVector3_overloads.md","member-overload-list","GTA","docs/reference/gta/settings-file.md","Collapse the GetValueVector3 overload summary into the owning type page."
"docs/md/GTA/SettingsFile.Load.md","type-member","GTA","docs/reference/gta/settings-file.md","Fold member page Load into the owning type reference page."
"docs/md/GTA/SettingsFile.md","type-page","GTA","docs/reference/gta/settings-file.md","Keep as a standalone generated type reference page."
"docs/md/GTA/SettingsFile.Open.md","type-member","GTA","docs/reference/gta/settings-file.md","Fold member page Open into the owning type reference page."
"docs/md/GTA/SettingsFile.Save.md","type-member","GTA","docs/reference/gta/settings-file.md","Fold member page Save into the owning type reference page."
